,_id_x,ghi,ghi90,ghi10,ebh,dni,dni10,dni90,dhi,air_temp,zenith,azimuth,cloud_opacity,period_end,period_x,_id_y,period_y,pv_estimate
1707,5b8ed09c6cc249162d3b270a,0,0,0,0,0,0,0,0,14,109,-93,27,2018-09-04 19:00:00+00:00,PT30M,5b8edcb05f627d7595a54d6f,PT30M,0.0
1708,5b8ed7756cc249162d3b270c,0,0,0,0,0,0,0,0,14,102,-89,27,2018-09-04 19:30:00+00:00,PT30M,5b8ee3895f627d7595a54d71,PT30M,0.0
1709,5b8ede4c6cc249162d3b270e,2,2,2,0,2,2,2,1,14,96,-85,17,2018-09-04 20:00:00+00:00,PT30M,5b8eea605f627d7595a54d73,PT30M,0.0
1710,5b8ee5296cc249162d3b2710,18,18,17,6,37,36,37,11,14,90,-81,17,2018-09-04 20:30:00+00:00,PT30M,5b8ef13a5f627d7595a54d75,PT30M,10.1177971456315
1711,5b8eec016cc249162d3b2712,75,75,71,37,225,214,225,37,14,84,-77,17,2018-09-04 21:00:00+00:00,PT30M,5b8ef8135f627d7595a54d77,PT30M,72.4183435202727
1712,5b8ef2da6cc249162d3b2714,156,160,147,92,441,366,479,63,15,78,-72,4,2018-09-04 21:30:00+00:00,PT30M,5b8efeec5f627d7595a54d79,PT30M,167.180340541878
1713,5b8ef9b36cc249162d3b2716,208,261,177,78,263,146,610,129,15,72,-67,20,2018-09-04 22:00:00+00:00,PT30M,5b8f05c45f627d7595a54d7b,PT30M,223.837282295928
1714,5b8f008c6cc249162d3b2718,224,336,138,31,78,13,550,193,15,66,-62,37,2018-09-04 22:30:00+00:00,PT30M,5b8f0c9e5f627d7595a54d7d,PT30M,219.810192071497
1715,5b8f0e3e6cc249162d3b271c,241,270,222,18,37,27,60,223,16,61,-56,46,2018-09-04 23:00:00+00:00,PT30M,5b8f13765f627d7595a54d7f,PT30M,222.581998012961
1716,5b8f15166cc249162d3b271e,407,436,313,180,316,60,431,227,16,56,-50,24,2018-09-04 23:30:00+00:00,PT30M,5b8f1a505f627d7595a54d81,PT30M,393.743109817187
1717,5b8f1bef6cc249162d3b2720,438,524,404,161,264,210,509,277,16,52,-43,27,2018-09-05 00:00:00+00:00,PT30M,5b8f21285f627d7595a54d83,PT30M,320.500752781853
1718,5b8f22c86cc249162d3b2722,240,272,223,3,5,4,9,237,16,48,-34,64,2018-09-05 00:30:00+00:00,PT30M,5b8f28015f627d7595a54d85,PT30M,232.973815335145
1719,5b8f29a16cc249162d3b2724,317,403,301,15,22,20,62,301,17,45,-25,55,2018-09-05 01:00:00+00:00,PT30M,5b8f2eda5f627d7595a54d87,PT30M,307.281620912754
1720,5b8f30796cc249162d3b2726,592,600,554,292,396,281,424,300,17,42,-14,20,2018-09-05 01:30:00+00:00,PT30M,5b8f35b35f627d7595a54d89,PT30M,604.57241130388
1721,5b8f37536cc249162d3b2728,302,441,285,19,26,26,73,283,17,42,-3,59,2018-09-05 02:00:00+00:00,PT30M,5b8f3c8b5f627d7595a54d8b,PT30M,233.552979755786
1722,5b8f3e2c6cc249162d3b272a,291,353,250,5,6,3,27,286,17,42,8,61,2018-09-05 02:30:00+00:00,PT30M,5b8f43645f627d7595a54d8d,PT30M,283.994509771871
1723,5b8f45056cc249162d3b272c,423,473,401,46,64,53,119,376,17,43,19,41,2018-09-05 03:00:00+00:00,PT30M,5b8f4a3d5f627d7595a54d8f,PT30M,471.452621983229
1724,5b8f4bdf6cc249162d3b272e,382,441,348,39,57,46,104,343,17,46,29,44,2018-09-05 03:30:00+00:00,PT30M,5b8f51165f627d7595a54d91,PT30M,396.169726627276
1725,5b8f52b86cc249162d3b2730,394,444,358,61,94,69,167,331,17,49,38,38,2018-09-05 04:00:00+00:00,PT30M,5b8f57ef5f627d7595a54d93,PT30M,485.06044334436
1726,5b8f59926cc249162d3b2732,567,568,548,454,765,705,769,112,17,53,46,11,2018-09-05 04:30:00+00:00,PT30M,5b8f5ec85f627d7595a54d95,PT30M,555.904677050859
1727,5b8f606b6cc249162d3b2734,496,496,472,395,755,717,755,100,17,58,53,11,2018-09-05 05:00:00+00:00,PT30M,5b8f65a05f627d7595a54d97,PT30M,462.575677508822
1728,5b8f67446cc249162d3b2736,383,395,306,258,576,242,636,124,17,63,59,6,2018-09-05 05:30:00+00:00,PT30M,5b8f6c795f627d7595a54d99,PT30M,354.792974405093
1729,5b8f6e1d6cc249162d3b2738,301,313,284,199,537,449,607,102,17,68,64,4,2018-09-05 06:00:00+00:00,PT30M,5b8f73575f627d7595a54d9b,PT30M,293.78787369846
1730,5b8f74f76cc249162d3b273a,203,211,193,113,412,358,468,90,17,74,69,4,2018-09-05 06:30:00+00:00,PT30M,5b8f7a305f627d7595a54d9d,PT30M,211.590755289131
1731,5b8f7bd06cc249162d3b273c,115,118,105,54,288,239,310,61,16,80,74,2,2018-09-05 07:00:00+00:00,PT30M,5b8f81095f627d7595a54d9f,PT30M,114.089736374391
1732,5b8f82a96cc249162d3b273e,37,40,34,11,67,46,81,27,16,86,78,5,2018-09-05 07:30:00+00:00,PT30M,5b8f87e25f627d7595a54da1,PT30M,29.2667523044295
1733,5b8f89826cc249162d3b2740,3,3,3,1,6,6,6,2,16,92,83,11,2018-09-05 08:00:00+00:00,PT30M,5b8f8ebb5f627d7595a54da3,PT30M,0.0
1734,5b8f905a6cc249162d3b2742,0,0,0,0,0,0,0,0,16,98,87,11,2018-09-05 08:30:00+00:00,PT30M,5b8f95945f627d7595a54da5,PT30M,0.0
1735,5b8f97336cc249162d3b2744,0,0,0,0,0,0,0,0,16,105,91,15,2018-09-05 09:00:00+00:00,PT30M,5b8f9c715f627d7595a54da7,PT30M,0.0
1736,5b8f9e0b6cc249162d3b2746,0,0,0,0,0,0,0,0,16,111,95,11,2018-09-05 09:30:00+00:00,PT30M,5b8fa3495f627d7595a54da9,PT30M,0.0
1737,5b8fa4e46cc249162d3b2748,0,0,0,0,0,0,0,0,16,117,100,11,2018-09-05 10:00:00+00:00,PT30M,5b8faa235f627d7595a54dab,PT30M,0.0
1738,5b8fabc56cc249162d3b274a,0,0,0,0,0,0,0,0,16,123,105,11,2018-09-05 10:30:00+00:00,PT30M,5b8fb0fd5f627d7595a54dad,PT30M,0.0
1739,5b8fb2a06cc249162d3b274c,0,0,0,0,0,0,0,0,16,129,110,11,2018-09-05 11:00:00+00:00,PT30M,5b8fb7d85f627d7595a54daf,PT30M,0.0
1740,5b8fb9796cc249162d3b274e,0,0,0,0,0,0,0,0,16,135,117,11,2018-09-05 11:30:00+00:00,PT30M,5b8fbeb15f627d7595a54db1,PT30M,0.0
1741,5b8fc0526cc249162d3b2750,0,0,0,0,0,0,0,0,16,140,124,11,2018-09-05 12:00:00+00:00,PT30M,5b8fc58a5f627d7595a54db3,PT30M,0.0
1742,5b8fc72d6cc249162d3b2752,0,0,0,0,0,0,0,0,15,145,134,11,2018-09-05 12:30:00+00:00,PT30M,5b8fcc645f627d7595a54db5,PT30M,0.0
1743,5b8fce066cc249162d3b2754,0,0,0,0,0,0,0,0,15,149,145,11,2018-09-05 13:00:00+00:00,PT30M,5b8fda275f627d7595a54db9,PT30M,0.0
1744,5b8fd4f26cc249162d3b2756,0,0,0,0,0,0,0,0,15,152,159,11,2018-09-05 13:30:00+00:00,PT30M,5b8fe0ff5f627d7595a54dbb,PT30M,0.0
1745,5b8fdbcb6cc249162d3b2758,0,0,0,0,0,0,0,0,15,153,175,10,2018-09-05 14:00:00+00:00,PT30M,5b8fe7d95f627d7595a54dbd,PT30M,0.0
1746,5b8fe2a66cc249162d3b275a,0,0,0,0,0,0,0,0,15,153,-169,10,2018-09-05 14:30:00+00:00,PT30M,5b8feeb85f627d7595a54dbf,PT30M,0.0
1747,5b8fe97e6cc249162d3b275c,0,0,0,0,0,0,0,0,15,151,-153,10,2018-09-05 15:00:00+00:00,PT30M,5b8ff5915f627d7595a54dc1,PT30M,0.0
1748,5b8ff0586cc249162d3b275e,0,0,0,0,0,0,0,0,15,147,-140,10,2018-09-05 15:30:00+00:00,PT30M,5b8ffc695f627d7595a54dc3,PT30M,0.0
1749,5b8ff7336cc249162d3b2760,0,0,0,0,0,0,0,0,15,143,-130,10,2018-09-05 16:00:00+00:00,PT30M,5b9003435f627d7595a54dc5,PT30M,0.0
1750,5b8ffe0c6cc249162d3b2762,0,0,0,0,0,0,0,0,14,138,-121,10,2018-09-05 16:30:00+00:00,PT30M,5b900a1c5f627d7595a54dc7,PT30M,0.0
1751,5b9004e46cc249162d3b2764,0,0,0,0,0,0,0,0,14,132,-114,11,2018-09-05 17:00:00+00:00,PT30M,5b9010f55f627d7595a54dc9,PT30M,0.0
1752,5b900bbd6cc249162d3b2766,0,0,0,0,0,0,0,0,14,127,-108,11,2018-09-05 17:30:00+00:00,PT30M,5b9017ce5f627d7595a54dcb,PT30M,0.0
1753,5b9019756cc249162d3b276a,0,0,0,0,0,0,0,0,14,121,-103,11,2018-09-05 18:00:00+00:00,PT30M,5b901ea75f627d7595a54dcd,PT30M,0.0
1754,5b90204e6cc249162d3b276c,0,0,0,0,0,0,0,0,14,114,-98,12,2018-09-05 18:30:00+00:00,PT30M,5b90257f5f627d7595a54dcf,PT30M,0.0
1755,5b9027276cc249162d3b276e,0,0,0,0,0,0,0,0,14,108,-94,12,2018-09-05 19:00:00+00:00,PT30M,5b902c585f627d7595a54dd1,PT30M,0.0
1756,5b902e006cc249162d3b2770,0,0,0,0,0,0,0,0,14,102,-89,10,2018-09-05 19:30:00+00:00,PT30M,5b9033315f627d7595a54dd3,PT30M,0.0
1757,5b9034d86cc249162d3b2772,2,2,2,0,2,2,2,2,14,96,-85,13,2018-09-05 20:00:00+00:00,PT30M,5b903a0e5f627d7595a54dd5,PT30M,0.0
1758,5b903bb16cc249162d3b2774,20,20,18,8,45,43,45,12,15,90,-81,15,2018-09-05 20:30:00+00:00,PT30M,5b9040e75f627d7595a54dd7,PT30M,12.1219113927618
1759,5b90428a6cc249162d3b2776,67,70,64,21,122,100,154,45,15,84,-77,14,2018-09-05 21:00:00+00:00,PT30M,5b9047c05f627d7595a54dd9,PT30M,43.2552331993925
1760,5b9049626cc249162d3b2778,95,104,91,8,37,28,64,88,15,78,-72,43,2018-09-05 21:30:00+00:00,PT30M,5b904e995f627d7595a54ddb,PT30M,69.4064652551429
1761,5b9064c56cc249162d3b2780,421,492,305,170,302,50,600,250,17,56,-50,22,2018-09-05 23:30:00+00:00,PT30M,5b9069fd5f627d7595a54de3,PT30M,449.630964557479
1762,5b906b9f6cc249162d3b2782,514,541,481,282,449,339,552,231,17,51,-43,16,2018-09-06 00:00:00+00:00,PT30M,5b9070d75f627d7595a54de5,PT30M,473.052858785252
1763,5b9072796cc249162d3b2784,437,539,392,82,121,68,380,354,17,47,-34,34,2018-09-06 00:30:00+00:00,PT30M,5b9077b25f627d7595a54de7,PT30M,442.463049963584
1764,5b9079526cc249162d3b2786,507,574,433,145,203,85,392,362,18,44,-25,29,2018-09-06 01:00:00+00:00,PT30M,5b907e8b5f627d7595a54de9,PT30M,543.014675135784
1765,5b90802b6cc249162d3b2788,566,670,487,226,306,128,633,340,18,42,-14,23,2018-09-06 01:30:00+00:00,PT30M,5b9085645f627d7595a54deb,PT30M,630.73354343928
1766,5b9087056cc249162d3b278a,600,711,440,296,394,153,727,304,18,41,-3,20,2018-09-06 02:00:00+00:00,PT30M,5b908c3d5f627d7595a54ded,PT30M,568.157282776948
1767,5b908dde6cc249162d3b278c,571,634,512,224,299,166,493,346,18,41,8,23,2018-09-06 02:30:00+00:00,PT30M,5b9093165f627d7595a54def,PT30M,576.594849898655
1768,5b909b906cc249162d3b2790,476,557,423,114,163,84,382,361,18,45,29,31,2018-09-06 03:30:00+00:00,PT30M,5b90a0c95f627d7595a54df3,PT30M,412.277314574421
1769,5b90a26a6cc249162d3b2792,576,612,545,389,599,490,722,187,18,49,38,10,2018-09-06 04:00:00+00:00,PT30M,5b90a7a35f627d7595a54df5,PT30M,546.068448741949
1770,5b90a9426cc249162d3b2794,471,502,414,235,393,215,518,236,18,53,46,17,2018-09-06 04:30:00+00:00,PT30M,5b90ae7d5f627d7595a54df7,PT30M,433.088146184176
1771,5b90b01b6cc249162d3b2796,421,458,397,227,432,333,597,194,18,58,53,15,2018-09-06 05:00:00+00:00,PT30M,5b90b5555f627d7595a54df9,PT30M,444.435867897448
1772,5b90b6f56cc249162d3b2798,290,319,227,69,152,38,258,221,18,63,59,29,2018-09-06 05:30:00+00:00,PT30M,5b90bc2e5f627d7595a54dfb,PT30M,182.844099551548
1773,5b90bdce6cc249162d3b279a,155,207,129,6,18,8,112,148,18,68,65,50,2018-09-06 06:00:00+00:00,PT30M,5b90c3075f627d7595a54dfd,PT30M,146.756201274625
1774,5b90c4a86cc249162d3b279c,121,140,96,8,30,12,64,113,18,74,70,43,2018-09-06 06:30:00+00:00,PT30M,5b90c9de5f627d7595a54dff,PT30M,52.9937977282468
1775,5b90cb7f6cc249162d3b279e,41,56,27,1,4,0,16,41,17,80,74,62,2018-09-06 07:00:00+00:00,PT30M,5b90d0b75f627d7595a54e01,PT30M,18.8891262801335
1776,5b90d2586cc249162d3b27a0,26,35,17,2,14,2,43,24,17,86,79,36,2018-09-06 07:30:00+00:00,PT30M,5b90de6a5f627d7595a54e05,PT30M,9.85165772244327
1777,5b90d9326cc249162d3b27a2,2,3,1,0,0,0,2,2,17,92,83,44,2018-09-06 08:00:00+00:00,PT30M,5b90e5455f627d7595a54e07,PT30M,0.0
1778,5b90e00a6cc249162d3b27a4,0,0,0,0,0,0,0,0,17,98,87,47,2018-09-06 08:30:00+00:00,PT30M,5b90ec1f5f627d7595a54e09,PT30M,0.0
1779,5b90e6eb6cc249162d3b27a6,0,0,0,0,0,0,0,0,17,105,91,68,2018-09-06 09:00:00+00:00,PT30M,5b90f2f85f627d7595a54e0b,PT30M,0.0
1780,5b90edc46cc249162d3b27a8,0,0,0,0,0,0,0,0,17,111,96,70,2018-09-06 09:30:00+00:00,PT30M,5b90f9d25f627d7595a54e0d,PT30M,0.0
1781,5b90f49d6cc249162d3b27aa,0,0,0,0,0,0,0,0,17,117,100,48,2018-09-06 10:00:00+00:00,PT30M,5b9100b45f627d7595a54e0f,PT30M,0.0
1782,5b90fb766cc249162d3b27ac,0,0,0,0,0,0,0,0,17,123,105,49,2018-09-06 10:30:00+00:00,PT30M,5b91078e5f627d7595a54e11,PT30M,0.0
1783,5b91024f6cc249162d3b27ae,0,0,0,0,0,0,0,0,17,129,111,52,2018-09-06 11:00:00+00:00,PT30M,5b910e785f627d7595a54e13,PT30M,0.0
1784,5b9109286cc249162d3b27b0,0,0,0,0,0,0,0,0,17,135,117,46,2018-09-06 11:30:00+00:00,PT30M,5b9115665f627d7595a54e15,PT30M,0.0
1785,5b91100b6cc249162d3b27b2,0,0,0,0,0,0,0,0,17,140,125,47,2018-09-06 12:00:00+00:00,PT30M,5b911c415f627d7595a54e17,PT30M,0.0
1786,5b9116e96cc249162d3b27b4,0,0,0,0,0,0,0,0,16,145,134,46,2018-09-06 12:30:00+00:00,PT30M,5b91231c5f627d7595a54e19,PT30M,0.0
1787,5b91249e6cc249162d3b27b8,0,0,0,0,0,0,0,0,16,149,146,56,2018-09-06 13:00:00+00:00,PT30M,5b9129f55f627d7595a54e1b,PT30M,0.0
1788,5b912b776cc249162d3b27ba,0,0,0,0,0,0,0,0,16,151,160,62,2018-09-06 13:30:00+00:00,PT30M,5b9130ce5f627d7595a54e1d,PT30M,0.0
1789,5b9132506cc249162d3b27bc,0,0,0,0,0,0,0,0,16,153,175,59,2018-09-06 14:00:00+00:00,PT30M,5b9137a75f627d7595a54e1f,PT30M,0.0
1790,5b9139296cc249162d3b27be,0,0,0,0,0,0,0,0,16,152,-168,61,2018-09-06 14:30:00+00:00,PT30M,5b913e815f627d7595a54e21,PT30M,0.0
1791,5b9140016cc249162d3b27c0,0,0,0,0,0,0,0,0,16,150,-153,61,2018-09-06 15:00:00+00:00,PT30M,5b9145635f627d7595a54e23,PT30M,0.0
1792,5b9146dc6cc249162d3b27c2,0,0,0,0,0,0,0,0,16,147,-141,74,2018-09-06 15:30:00+00:00,PT30M,5b914c3c5f627d7595a54e25,PT30M,0.0
1793,5b914db46cc249162d3b27c4,0,0,0,0,0,0,0,0,16,143,-130,90,2018-09-06 16:00:00+00:00,PT30M,5b9153155f627d7595a54e27,PT30M,0.0
1794,5b91548d6cc249162d3b27c6,0,0,0,0,0,0,0,0,16,138,-122,89,2018-09-06 16:30:00+00:00,PT30M,5b9159ee5f627d7595a54e29,PT30M,0.0
1795,5b915b666cc249162d3b27c8,0,0,0,0,0,0,0,0,16,132,-115,78,2018-09-06 17:00:00+00:00,PT30M,5b9160c65f627d7595a54e2b,PT30M,0.0
1796,5b91623f6cc249162d3b27ca,0,0,0,0,0,0,0,0,16,126,-108,90,2018-09-06 17:30:00+00:00,PT30M,5b91679f5f627d7595a54e2d,PT30M,0.0
1797,5b91691d6cc249162d3b27cc,0,0,0,0,0,0,0,0,15,120,-103,87,2018-09-06 18:00:00+00:00,PT30M,5b916e785f627d7595a54e2f,PT30M,0.0
1798,5b916ff56cc249162d3b27ce,0,0,0,0,0,0,0,0,15,114,-98,36,2018-09-06 18:30:00+00:00,PT30M,5b9175505f627d7595a54e31,PT30M,0.0
1799,5b9176cd6cc249162d3b27d0,0,0,0,0,0,0,0,0,15,108,-94,33,2018-09-06 19:00:00+00:00,PT30M,5b917c295f627d7595a54e33,PT30M,0.0
1800,5b917da66cc249162d3b27d2,0,0,0,0,0,0,0,0,15,102,-90,31,2018-09-06 19:30:00+00:00,PT30M,5b9183035f627d7595a54e35,PT30M,0.0
1801,5b91847e6cc249162d3b27d4,2,2,2,0,2,2,2,2,15,96,-86,30,2018-09-06 20:00:00+00:00,PT30M,5b9189dc5f627d7595a54e37,PT30M,0.0
1802,5b918b576cc249162d3b27d6,21,21,20,8,46,45,46,13,15,89,-81,29,2018-09-06 20:30:00+00:00,PT30M,5b9190b55f627d7595a54e39,PT30M,12.3569265267806
1803,5b9192306cc249162d3b27d8,81,81,78,43,251,237,251,39,15,83,-77,28,2018-09-06 21:00:00+00:00,PT30M,5b91978e5f627d7595a54e3b,PT30M,43.4680047431188
1804,5b91990b6cc249162d3b27da,160,172,136,86,394,245,490,74,16,77,-73,6,2018-09-06 21:30:00+00:00,PT30M,5b919e665f627d7595a54e3d,PT30M,157.863956336185
1805,5b919fe36cc249162d3b27dc,207,235,182,63,201,132,354,143,17,71,-68,23,2018-09-06 22:00:00+00:00,PT30M,5b91a53f5f627d7595a54e3f,PT30M,218.079612971819
1806,5b91a6bc6cc249162d3b27de,264,359,229,70,168,79,633,194,17,66,-63,28,2018-09-06 22:30:00+00:00,PT30M,5b91ac185f627d7595a54e41,PT30M,318.283860958513
1807,5b91ad956cc249162d3b27e0,415,436,385,263,523,384,615,152,18,60,-57,10,2018-09-06 23:00:00+00:00,PT30M,5b91b2f15f627d7595a54e43,PT30M,414.626081412968
1808,5b91b46d6cc249162d3b27e2,531,545,502,414,717,627,768,118,18,55,-50,2,2018-09-06 23:30:00+00:00,PT30M,5b91b9ca5f627d7595a54e45,PT30M,473.941464588262
1809,5b91bb466cc249162d3b27e4,599,616,540,475,750,535,800,124,19,51,-43,2,2018-09-07 00:00:00+00:00,PT30M,5b91c0a35f627d7595a54e47,PT30M,588.333554061973
1810,5b91c21f6cc249162d3b27e6,674,674,640,561,823,783,823,113,20,47,-34,7,2018-09-07 00:30:00+00:00,PT30M,5b91c77c5f627d7595a54e49,PT30M,634.745876956702
1811,5b91c9026cc249162d3b27e8,717,717,681,601,838,796,838,116,20,44,-25,7,2018-09-07 01:00:00+00:00,PT30M,5b91ce565f627d7595a54e4b,PT30M,570.06621064348
1812,5b91cfdc6cc249162d3b27ea,665,713,591,454,614,374,763,211,20,42,-14,11,2018-09-07 01:30:00+00:00,PT30M,5b91d52f5f627d7595a54e4d,PT30M,450.760654652506
1813,5b91d6b56cc249162d3b27ec,611,754,419,330,439,71,837,280,21,41,-3,19,2018-09-07 02:00:00+00:00,PT30M,5b91dc085f627d7595a54e4f,PT30M,283.701615339037
1814,5b91dd8f6cc249162d3b27ee,519,660,215,129,172,1,572,389,21,41,8,31,2018-09-07 02:30:00+00:00,PT30M,5b91e2e15f627d7595a54e51,PT30M,524.126352531539
1815,5b91e4686cc249162d3b27f0,548,618,464,224,303,150,480,324,20,42,19,25,2018-09-07 03:00:00+00:00,PT30M,5b91f0925f627d7595a54e55,PT30M,495.37445819132
1816,5b91eb416cc249162d3b27f2,470,518,328,127,180,22,271,343,20,45,29,32,2018-09-07 03:30:00+00:00,PT30M,5b91f76c5f627d7595a54e57,PT30M,403.73759774865
1817,5b91f21c6cc249162d3b27f4,229,408,80,3,5,88,98,226,20,49,38,64,2018-09-07 04:00:00+00:00,PT30M,5b91fe455f627d7595a54e59,PT30M,156.567579011702
1818,5b91f8f46cc249162d3b27f6,334,375,143,32,55,1,113,301,20,53,46,41,2018-09-07 04:30:00+00:00,PT30M,5b92051e5f627d7595a54e5b,PT30M,213.140145630684
1819,5b91ffcd6cc249162d3b27f8,409,467,137,193,364,2,609,215,20,57,53,17,2018-09-07 05:00:00+00:00,PT30M,5b920bfc5f627d7595a54e5d,PT30M,233.793773415711
1820,5b9206a66cc249162d3b27fa,345,399,218,169,376,30,639,176,20,63,60,15,2018-09-07 05:30:00+00:00,PT30M,5b9212db5f627d7595a54e5f,PT30M,73.3453725927311
1821,5b920d7f6cc249162d3b27fc,111,165,73,1,4,1,33,110,20,68,65,64,2018-09-07 06:00:00+00:00,PT30M,5b9219b35f627d7595a54e61,PT30M,122.058839307096
1822,5b9214586cc249162d3b27fe,71,129,40,1,4,22,43,70,19,74,70,66,2018-09-07 06:30:00+00:00,PT30M,5b92208d5f627d7595a54e63,PT30M,49.4363761278242
1823,5b921b316cc249162d3b2800,44,58,17,1,6,17,12,43,19,80,75,61,2018-09-07 07:00:00+00:00,PT30M,5b9227665f627d7595a54e65,PT30M,19.6840450403673
1824,5b92220a6cc249162d3b2802,24,27,17,1,9,2,13,23,18,86,79,42,2018-09-07 07:30:00+00:00,PT30M,5b922e415f627d7595a54e67,PT30M,18.1252278762298
1825,5b922fbb6cc249162d3b2806,4,4,4,1,6,6,6,3,17,92,83,30,2018-09-07 08:00:00+00:00,PT30M,5b92351a5f627d7595a54e69,PT30M,0.0
1826,5b9236946cc249162d3b2808,0,0,0,0,0,0,0,0,17,98,88,31,2018-09-07 08:30:00+00:00,PT30M,5b923bf45f627d7595a54e6b,PT30M,0.0
1827,5b923d6d6cc249162d3b280a,0,0,0,0,0,0,0,0,16,104,92,25,2018-09-07 09:00:00+00:00,PT30M,5b9242ce5f627d7595a54e6d,PT30M,0.0
1828,5b9244466cc249162d3b280c,0,0,0,0,0,0,0,0,16,111,96,11,2018-09-07 09:30:00+00:00,PT30M,5b9249a75f627d7595a54e6f,PT30M,0.0
1829,5b924b206cc249162d3b280e,0,0,0,0,0,0,0,0,16,117,101,20,2018-09-07 10:00:00+00:00,PT30M,5b9250805f627d7595a54e71,PT30M,0.0
1830,5b9251fa6cc249162d3b2810,0,0,0,0,0,0,0,0,16,123,106,25,2018-09-07 10:30:00+00:00,PT30M,5b92575a5f627d7595a54e73,PT30M,0.0
1831,5b9258dd6cc249162d3b2812,0,0,0,0,0,0,0,0,16,129,111,34,2018-09-07 11:00:00+00:00,PT30M,5b925e325f627d7595a54e75,PT30M,0.0
1832,5b925fb56cc249162d3b2814,0,0,0,0,0,0,0,0,16,134,118,36,2018-09-07 11:30:00+00:00,PT30M,5b92650c5f627d7595a54e77,PT30M,0.0
1833,5b92668e6cc249162d3b2816,0,0,0,0,0,0,0,0,15,140,125,41,2018-09-07 12:00:00+00:00,PT30M,5b926be55f627d7595a54e79,PT30M,0.0
1834,5b926d686cc249162d3b2818,0,0,0,0,0,0,0,0,15,144,135,56,2018-09-07 12:30:00+00:00,PT30M,5b9272bd5f627d7595a54e7b,PT30M,0.0
1835,5b9274416cc249162d3b281a,0,0,0,0,0,0,0,0,15,148,146,58,2018-09-07 13:00:00+00:00,PT30M,5b9279945f627d7595a54e7d,PT30M,0.0
1836,5b927b186cc249162d3b281c,0,0,0,0,0,0,0,0,15,151,160,61,2018-09-07 13:30:00+00:00,PT30M,5b92806d5f627d7595a54e7f,PT30M,0.0
1837,5b9281f06cc249162d3b281e,0,0,0,0,0,0,0,0,15,152,176,55,2018-09-07 14:00:00+00:00,PT30M,5b9287465f627d7595a54e81,PT30M,0.0
1838,5b9288d56cc249162d3b2820,0,0,0,0,0,0,0,0,15,152,-168,46,2018-09-07 14:30:00+00:00,PT30M,5b928e1f5f627d7595a54e83,PT30M,0.0
1839,5b9296876cc249162d3b2824,0,0,0,0,0,0,0,0,15,147,-141,27,2018-09-07 15:30:00+00:00,PT30M,5b929bd45f627d7595a54e87,PT30M,0.0
1840,5b929d5f6cc249162d3b2826,0,0,0,0,0,0,0,0,15,142,-130,7,2018-09-07 16:00:00+00:00,PT30M,5b92a2b25f627d7595a54e89,PT30M,0.0
1841,5b92a4386cc249162d3b2828,0,0,0,0,0,0,0,0,15,137,-122,54,2018-09-07 16:30:00+00:00,PT30M,5b92a98d5f627d7595a54e8b,PT30M,0.0
1842,5b92ab106cc249162d3b282a,0,0,0,0,0,0,0,0,15,132,-115,31,2018-09-07 17:00:00+00:00,PT30M,5b92b0665f627d7595a54e8d,PT30M,0.0
1843,5b92b1e96cc249162d3b282c,0,0,0,0,0,0,0,0,15,126,-109,31,2018-09-07 17:30:00+00:00,PT30M,5b92b73f5f627d7595a54e8f,PT30M,0.0
1844,5b92b8c16cc249162d3b282e,0,0,0,0,0,0,0,0,15,120,-103,33,2018-09-07 18:00:00+00:00,PT30M,5b92be1a5f627d7595a54e91,PT30M,0.0
1845,5b92bf9b6cc249162d3b2830,0,0,0,0,0,0,0,0,15,114,-99,29,2018-09-07 18:30:00+00:00,PT30M,5b92c4f35f627d7595a54e93,PT30M,0.0
1846,5b92c6746cc249162d3b2832,0,0,0,0,0,0,0,0,15,108,-94,45,2018-09-07 19:00:00+00:00,PT30M,5b92cbcd5f627d7595a54e95,PT30M,0.0
1847,5b92cd4d6cc249162d3b2834,0,0,0,0,0,0,0,0,15,102,-90,53,2018-09-07 19:30:00+00:00,PT30M,5b92d2b15f627d7595a54e97,PT30M,0.0
1848,5b92d4266cc249162d3b2836,1,2,1,0,0,0,0,1,15,95,-86,45,2018-09-07 20:00:00+00:00,PT30M,5b92d98a5f627d7595a54e99,PT30M,0.0
1849,5b92dafe6cc249162d3b2838,13,16,12,1,6,4,14,12,15,89,-82,42,2018-09-07 20:30:00+00:00,PT30M,5b92e0615f627d7595a54e9b,PT30M,5.57687018381446
1850,5b92e8ae6cc249162d3b283c,80,92,71,3,12,8,22,77,15,77,-73,55,2018-09-07 21:30:00+00:00,PT30M,5b92ee145f627d7595a54e9f,PT30M,40.4063702396384
1851,5b92ef876cc249162d3b283e,133,164,113,6,18,8,51,127,15,71,-68,52,2018-09-07 22:00:00+00:00,PT30M,5b92f4f05f627d7595a54ea1,PT30M,73.0419752539508
1852,5b92f6606cc249162d3b2840,131,200,83,1,3,0,34,129,15,65,-63,64,2018-09-07 22:30:00+00:00,PT30M,5b9302a15f627d7595a54ea5,PT30M,117.206801700583
1853,5b92fd386cc249162d3b2842,182,252,144,3,7,2,37,177,15,60,-57,61,2018-09-07 23:00:00+00:00,PT30M,5b93097a5f627d7595a54ea7,PT30M,142.540640438139
1854,5b9304106cc249162d3b2844,271,339,184,12,21,3,79,258,15,55,-51,51,2018-09-07 23:30:00+00:00,PT30M,5b9310535f627d7595a54ea9,PT30M,131.446592271096
